"","exe_type","problem_size","run_id","metric_type","metric","value","units","resource","nodes","cpus"
"1776","openmpi/openblas/intfft","akstd",9,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","18214.0","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1777","openmpi/openblas/intfft","akstd",9,"statistic","High Performance LINPACK Floating-Point Performance","331001.0","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1778","openmpi/openblas/intfft","akstd",9,"statistic","High Performance LINPACK Run Time","16.1145","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1779","openmpi/openblas/intfft","akstd",9,"statistic","MPI Random Access","184.79899999999998","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1780","openmpi/openblas/intfft","akstd",9,"statistic","Parallel Matrix Transpose (PTRANS)","17628.3648","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1781","openmpi/openblas/intfft","akstd",10,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1782","openmpi/openblas/intfft","akstd",10,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1783","openmpi/openblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1784","openmpi/openblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1785","openmpi/openblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1786","openmpi/openblas/intfft","akstd",10,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1787","openmpi/openblas/intfft","akstd",10,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1788","openmpi/openblas/intfft","akstd",10,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1789","openmpi/openblas/intfft","akstd",10,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1790","openmpi/openblas/intfft","akstd",10,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1791","openmpi/openblas/intfft","akstd",10,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","1748.1899999999998","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1792","openmpi/openblas/intfft","akstd",10,"statistic","Average STREAM 'Add' Memory Bandwidth","603.464704","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1793","openmpi/openblas/intfft","akstd",10,"statistic","Average STREAM 'Copy' Memory Bandwidth","915.920896","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1794","openmpi/openblas/intfft","akstd",10,"statistic","Average STREAM 'Scale' Memory Bandwidth","528.502784","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1795","openmpi/openblas/intfft","akstd",10,"statistic","Average STREAM 'Triad' Memory Bandwidth","595.810304","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1796","openmpi/openblas/intfft","akstd",10,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","16281.500000000002","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1797","openmpi/openblas/intfft","akstd",10,"statistic","High Performance LINPACK Floating-Point Performance","328410.0","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1798","openmpi/openblas/intfft","akstd",10,"statistic","High Performance LINPACK Run Time","16.2417","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1799","openmpi/openblas/intfft","akstd",10,"statistic","MPI Random Access","187.811","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1800","openmpi/openblas/intfft","akstd",10,"statistic","Parallel Matrix Transpose (PTRANS)","19320.832","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"1801","impi/mkl","akstd",1,"parameter","App:Version","1.5.0f",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1802","impi/mkl","akstd",1,"parameter","Input:DGEMM Problem Size","1492",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1803","impi/mkl","akstd",1,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1804","impi/mkl","akstd",1,"parameter","Input:High Performance LINPACK Grid Rows","6",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1805","impi/mkl","akstd",1,"parameter","Input:High Performance LINPACK Problem Size","17920",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1806","impi/mkl","akstd",1,"parameter","Input:MPI Ranks","48",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1807","impi/mkl","akstd",1,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1808","impi/mkl","akstd",1,"parameter","Input:OpenMP Threads","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1809","impi/mkl","akstd",1,"parameter","Input:PTRANS Problem Size","8960",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1810","impi/mkl","akstd",1,"parameter","Input:STREAM Array Size","2230044","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1811","impi/mkl","akstd",1,"parameter","RunEnv:CPU Speed","2100.0","MHz","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1812","impi/mkl","akstd",1,"statistic","App kernel executable exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1813","impi/mkl","akstd",1,"statistic","App kernel input exists","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1814","impi/mkl","akstd",1,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","44992.9","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1815","impi/mkl","akstd",1,"statistic","Average STREAM 'Add' Memory Bandwidth","3121.42848","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1816","impi/mkl","akstd",1,"statistic","Average STREAM 'Copy' Memory Bandwidth","2770.05312","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1817","impi/mkl","akstd",1,"statistic","Average STREAM 'Scale' Memory Bandwidth","2762.71104","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1818","impi/mkl","akstd",1,"statistic","Average STREAM 'Triad' Memory Bandwidth","3118.71488","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1819","impi/mkl","akstd",1,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","43275.399999999994","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1820","impi/mkl","akstd",1,"statistic","High Performance LINPACK Floating-Point Performance","1006100.0","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1821","impi/mkl","akstd",1,"statistic","High Performance LINPACK Run Time","3.81362","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1822","impi/mkl","akstd",1,"statistic","MPI Random Access","39.5997","MUpdate per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1823","impi/mkl","akstd",1,"statistic","Network scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1824","impi/mkl","akstd",1,"statistic","Network scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1825","impi/mkl","akstd",1,"statistic","Parallel Matrix Transpose (PTRANS)","18588.672","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1826","impi/mkl","akstd",1,"statistic","Task working directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1827","impi/mkl","akstd",1,"statistic","Task working directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1828","impi/mkl","akstd",1,"statistic","Wall Clock Time","75.0","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1829","impi/mkl","akstd",1,"statistic","local scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1830","impi/mkl","akstd",1,"statistic","local scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1831","impi/mkl","akstd",2,"parameter","App:Version","1.5.0f",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1832","impi/mkl","akstd",2,"parameter","Input:DGEMM Problem Size","1492",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1833","impi/mkl","akstd",2,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1834","impi/mkl","akstd",2,"parameter","Input:High Performance LINPACK Grid Rows","6",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1835","impi/mkl","akstd",2,"parameter","Input:High Performance LINPACK Problem Size","17920",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1836","impi/mkl","akstd",2,"parameter","Input:MPI Ranks","48",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1837","impi/mkl","akstd",2,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1838","impi/mkl","akstd",2,"parameter","Input:OpenMP Threads","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1839","impi/mkl","akstd",2,"parameter","Input:PTRANS Problem Size","8960",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1840","impi/mkl","akstd",2,"parameter","Input:STREAM Array Size","2230044","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1841","impi/mkl","akstd",2,"parameter","RunEnv:CPU Speed","2100.0","MHz","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1842","impi/mkl","akstd",2,"statistic","App kernel executable exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1843","impi/mkl","akstd",2,"statistic","App kernel input exists","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1844","impi/mkl","akstd",2,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","44635.7","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1845","impi/mkl","akstd",2,"statistic","Average STREAM 'Add' Memory Bandwidth","3095.6544","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1846","impi/mkl","akstd",2,"statistic","Average STREAM 'Copy' Memory Bandwidth","2776.17664","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1847","impi/mkl","akstd",2,"statistic","Average STREAM 'Scale' Memory Bandwidth","2691.90144","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1848","impi/mkl","akstd",2,"statistic","Average STREAM 'Triad' Memory Bandwidth","3095.16288","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1849","impi/mkl","akstd",2,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","42959.7","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1850","impi/mkl","akstd",2,"statistic","High Performance LINPACK Floating-Point Performance","1010999.9999999999","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1851","impi/mkl","akstd",2,"statistic","High Performance LINPACK Run Time","3.79511","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1852","impi/mkl","akstd",2,"statistic","MPI Random Access","38.4844","MUpdate per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1853","impi/mkl","akstd",2,"statistic","Network scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1854","impi/mkl","akstd",2,"statistic","Network scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1855","impi/mkl","akstd",2,"statistic","Parallel Matrix Transpose (PTRANS)","18249.8304","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1856","impi/mkl","akstd",2,"statistic","Task working directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1857","impi/mkl","akstd",2,"statistic","Task working directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1858","impi/mkl","akstd",2,"statistic","Wall Clock Time","76.0","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1859","impi/mkl","akstd",2,"statistic","local scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1860","impi/mkl","akstd",2,"statistic","local scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1861","impi/mkl","akstd",3,"parameter","App:Version","1.5.0f",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1862","impi/mkl","akstd",3,"parameter","Input:DGEMM Problem Size","1492",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1863","impi/mkl","akstd",3,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1864","impi/mkl","akstd",3,"parameter","Input:High Performance LINPACK Grid Rows","6",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1865","impi/mkl","akstd",3,"parameter","Input:High Performance LINPACK Problem Size","17920",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1866","impi/mkl","akstd",3,"parameter","Input:MPI Ranks","48",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1867","impi/mkl","akstd",3,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1868","impi/mkl","akstd",3,"parameter","Input:OpenMP Threads","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1869","impi/mkl","akstd",3,"parameter","Input:PTRANS Problem Size","8960",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1870","impi/mkl","akstd",3,"parameter","Input:STREAM Array Size","2230044","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1871","impi/mkl","akstd",3,"parameter","RunEnv:CPU Speed","2100.0","MHz","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1872","impi/mkl","akstd",3,"statistic","App kernel executable exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1873","impi/mkl","akstd",3,"statistic","App kernel input exists","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1874","impi/mkl","akstd",3,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","39928.7","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1875","impi/mkl","akstd",3,"statistic","Average STREAM 'Add' Memory Bandwidth","3071.21152","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1876","impi/mkl","akstd",3,"statistic","Average STREAM 'Copy' Memory Bandwidth","2739.3024","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1877","impi/mkl","akstd",3,"statistic","Average STREAM 'Scale' Memory Bandwidth","2680.22784","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1878","impi/mkl","akstd",3,"statistic","Average STREAM 'Triad' Memory Bandwidth","3067.27936","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1879","impi/mkl","akstd",3,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","43649.9","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1880","impi/mkl","akstd",3,"statistic","High Performance LINPACK Floating-Point Performance","973822.0","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1881","impi/mkl","akstd",3,"statistic","High Performance LINPACK Run Time","3.94001","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1882","impi/mkl","akstd",3,"statistic","MPI Random Access","39.6519","MUpdate per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1883","impi/mkl","akstd",3,"statistic","Network scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1884","impi/mkl","akstd",3,"statistic","Network scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1885","impi/mkl","akstd",3,"statistic","Parallel Matrix Transpose (PTRANS)","18045.952","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1886","impi/mkl","akstd",3,"statistic","Task working directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1887","impi/mkl","akstd",3,"statistic","Task working directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1888","impi/mkl","akstd",3,"statistic","Wall Clock Time","75.0","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1889","impi/mkl","akstd",3,"statistic","local scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1890","impi/mkl","akstd",3,"statistic","local scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1891","impi/mkl","akstd",4,"parameter","App:Version","1.5.0f",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1892","impi/mkl","akstd",4,"parameter","Input:DGEMM Problem Size","1492",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1893","impi/mkl","akstd",4,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1894","impi/mkl","akstd",4,"parameter","Input:High Performance LINPACK Grid Rows","6",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1895","impi/mkl","akstd",4,"parameter","Input:High Performance LINPACK Problem Size","17920",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1896","impi/mkl","akstd",4,"parameter","Input:MPI Ranks","48",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1897","impi/mkl","akstd",4,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1898","impi/mkl","akstd",4,"parameter","Input:OpenMP Threads","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1899","impi/mkl","akstd",4,"parameter","Input:PTRANS Problem Size","8960",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1900","impi/mkl","akstd",4,"parameter","Input:STREAM Array Size","2230044","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1901","impi/mkl","akstd",4,"parameter","RunEnv:CPU Speed","2100.0","MHz","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1902","impi/mkl","akstd",4,"statistic","App kernel executable exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1903","impi/mkl","akstd",4,"statistic","App kernel input exists","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1904","impi/mkl","akstd",4,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","43704.9","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1905","impi/mkl","akstd",4,"statistic","Average STREAM 'Add' Memory Bandwidth","3026.76992","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1906","impi/mkl","akstd",4,"statistic","Average STREAM 'Copy' Memory Bandwidth","2687.32416","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1907","impi/mkl","akstd",4,"statistic","Average STREAM 'Scale' Memory Bandwidth","2635.78624","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1908","impi/mkl","akstd",4,"statistic","Average STREAM 'Triad' Memory Bandwidth","3038.17728","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1909","impi/mkl","akstd",4,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","42933.3","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1910","impi/mkl","akstd",4,"statistic","High Performance LINPACK Floating-Point Performance","943780.0","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1911","impi/mkl","akstd",4,"statistic","High Performance LINPACK Run Time","4.06543","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1912","impi/mkl","akstd",4,"statistic","MPI Random Access","39.8501","MUpdate per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1913","impi/mkl","akstd",4,"statistic","Network scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1914","impi/mkl","akstd",4,"statistic","Network scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1915","impi/mkl","akstd",4,"statistic","Parallel Matrix Transpose (PTRANS)","16992.6656","MByte per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1916","impi/mkl","akstd",4,"statistic","Task working directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1917","impi/mkl","akstd",4,"statistic","Task working directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1918","impi/mkl","akstd",4,"statistic","Wall Clock Time","74.0","Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1919","impi/mkl","akstd",4,"statistic","local scratch directory accessible","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1920","impi/mkl","akstd",4,"statistic","local scratch directory exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1921","impi/mkl","akstd",5,"parameter","App:Version","1.5.0f",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1922","impi/mkl","akstd",5,"parameter","Input:DGEMM Problem Size","1492",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1923","impi/mkl","akstd",5,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1924","impi/mkl","akstd",5,"parameter","Input:High Performance LINPACK Grid Rows","6",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1925","impi/mkl","akstd",5,"parameter","Input:High Performance LINPACK Problem Size","17920",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1926","impi/mkl","akstd",5,"parameter","Input:MPI Ranks","48",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1927","impi/mkl","akstd",5,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1928","impi/mkl","akstd",5,"parameter","Input:OpenMP Threads","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1929","impi/mkl","akstd",5,"parameter","Input:PTRANS Problem Size","8960",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1930","impi/mkl","akstd",5,"parameter","Input:STREAM Array Size","2230044","MWord","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1931","impi/mkl","akstd",5,"parameter","RunEnv:CPU Speed","2100.0","MHz","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1932","impi/mkl","akstd",5,"statistic","App kernel executable exists","1",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1933","impi/mkl","akstd",5,"statistic","App kernel input exists","0",NA,"Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
"1934","impi/mkl","akstd",5,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","44296.4","MFLOP per Second","Stampede2 SKX (CPU Intel Xeon Platinum 8160 24(48) cores x2)",1,48
